tt4701724	50000000	8267544	54622814	3190525		United Kingdom		1.85:1
tt4701660	60720000	3232685	553810228	985052		China	 China	1.85:1
tt4701182	135000000	127195589	467989645	21654047		China	 USA	1.85:1
tt4699388			8273919			France	 France	
tt4698684		5205468	23915910	78439		New Zealand	 New Zealand	2.39:1
tt4698584		939101	3884746	29402		Chile	 Argentina	2.35:1
tt4695548			1656516			Turkey	 Turkey	2.35:1
tt4695530						United States	 Canada	
tt4695012	5000000	13985117	19735344	5988370		United States	 USA	2.39:1
tt4694544			855888			United States	 USA	2.35:1
tt4693464						Canada	 Canada	
tt4693358						Australia	 Australia	2.35:1
tt4687892						United States	 USA	
tt4687882						United States	 USA	1.78:1
tt4687880						United States	 USA	
tt4687358	300000					United States	 USA	2.35:1
tt4687108						Canada	 Canada	2.35:1
tt4686844	13000000	8047856	24646055	184805		United Kingdom	 Ukraine	1.85:1
tt4686698						Canada	 Canada	
tt4685806	13000000		221359			United Kingdom	 USA	2.35:1
tt4685762			1922557			United States	 Canada	2.39:1
tt4683366			5775619			India	 India	
tt4682804		319976	481707	54058		United States	 USA	2.39:1
tt4682788	14582000	22017	17535962	16564		Spain	Bulgaria	2.35:1
tt4682786	36000000	31016021	88528280	7102085		United States	 USA	2.35:1
tt4682266	67000000	23852659	49169594	7037017		United States	 USA	
tt4680980						Canada	 Canada	2.39:1
tt4680240						Mexico	 Mexico	
tt4680182	15000000	3029287	4531320	120226		United States	 South Korea	2.39:1
tt4679210		178000	600000000			India	 India	
tt4677934						United States		
tt4671002						United States	 USA	2.35:1
tt4669986	9000000	7751969	12957265	159615		United Kingdom	 USA	2.39:1
tt4669788	20000000	24704837	38755900	686355		United States	 Canada	1.85:1
tt4669296		253184	365353	27649		Hungary	 Hungary	1.85:1
tt4669264		5019226	7509436	1734497		United States	 Morocco	2.39:1
tt4669186	9900000	23591043	23591043	11767210		United States	 USA	2.39:1
tt4667888						Canada	 Canada	
tt4667854	300000					United States	 USA	1.78:1
tt4667094	5000000	11686940	22227514	5900528		United States	 USA	2.35:1
tt4666726		298525	313465	13384		United Kingdom	 USA	1.85:1
tt4665630			9765			Denmark	 Denmark	2.39:1
tt4662420			96162			United States	 USA	
tt4660980			3121196			United Kingdom	 UK	1.78:1
tt4655480						United States	 USA	
tt4652650		9868	406732	4090		United States	 USA	2.35:1
tt4652532	20000000		3554029			France	Canada	2.39:1
tt4651824						United States	 USA	
tt4651520	20000000	113257297	183936074	23817340		United States	 USA	2.39:1
tt4651466		1405488	1736318	749635		United States	 USA	2.76:1
tt4651410	10500000		567064			Canada	 USA	
tt4649466	104000000	100234838	410902662	39023010		United Kingdom	 Italy	2.39:1
tt4649416	17000000	42158780	42580920	15134235		United States	 USA	2.35:1
tt4648786	17000000	43082155	43347017	11676720		China	 USA	2.39:1
tt4647692						Canada	 Canada	
tt4645368	6900000		9231823			Canada	 Canada	1.85:1
tt4645330	10000000	4073489	7994527	93728		United Kingdom	 Poland	2.39:1
tt4644488						Japan		
tt4643084						United States	 Germany	
tt4642192	11		1916514			United Kingdom	 Northern Ireland	2.39:1
tt4640206			288557			India	 India	
tt4635922						United Kingdom		
tt4635372			651748			India	 India	1.85:1
tt4635282						United States	 USA	
tt4635276						United States	 USA	
tt4633694	90000000	190241310	384256930	35363376		United States		2.39:1
tt4633690			3440362			United States	 USA	2.35:1
tt4630562	250000000	226008385	1236005118	98786705		United States	 USA	2.39:1
tt4630550	7031914	150549	2432640	13477		Belgium	 Belgium	1.85:1
tt4624424	70000000	72800603	183510278	21311407		United States		2.35:1
tt4622512	25000000	12638526	18598607	518332		United Kingdom	 USA	2.39:1
tt4621872	15000000	107362	9047248	5799		Italy	 Italy	2.35:1
tt4621630	3000000		1143304			Spain	 Spain	
tt4618398		919651	38362448	380419		Japan		
tt4614584						United States	 USA	
tt4613254			361878			Iceland	 Iceland	2.35:1
tt4610748			52966			Canada	 Canada	2.39:1
tt4610378			4061737			Netherlands	 Netherlands	2.39:1
tt4607112						United Kingdom	 Canada	
tt4604612						United States	 Hungary	
tt4602768						United Kingdom	 UK	2.35:1
tt4602066	14000000	725223	953953	114771		United States	 Czech Republic	1.85:1
tt4600952	380000000		9765483			Russia		2.39:1
tt4596814	500000000					India	India	1.78:1
tt4595882	10000000	8803865	12442161	161510		United States	 USA	2.39:1
tt4595186						United States	 Canada	2.35:1
tt4594834		2653032	2719699	1198453		United States	 USA	2.35:1
tt4593060	150000000					United States	 Italy	1.85:1
tt4592410						United States	 USA	
tt4590256						United States	 USA	
tt4587656	20000000	40896334	63581097	9812674		United States		1.85:1
tt4584326						Japan		
tt4581576	10500000		840809			United Kingdom	 USA	2.39:1
tt4580372						Spain	 Spain	1.78:1
tt4578474						United States	 USA	
tt4578118			31238			Canada	 Canada	2.35:1
tt4577466						United States	 USA	
tt4575576	75000000	99215042	197744377	24585139		United Kingdom	 UK	2.39:1
tt4575328						United Kingdom	 UK	2.35:1
tt4574736						Japan		2.35:1
tt4574508						Turkey		
tt4574334						United States	 Lithuania	2.00:1
tt4573516	250000	3986245	3989705	1701785		United States	 USA	2.35:1
tt4573394						Lithuania	 Azerbaijan	
tt4572792	10000000	4504974	4596705	1424540		United States	 USA	2.00:1
tt4572514	45000000	31886361	52185751	161306		Hong Kong	 USA	2.35:1
tt4566758	200000000		69965374			China	 New Zealand	2.39:1
tt4565520						United States	 USA	2.35:1
tt4565380						Israel		1.78:1
tt4562518			4525656			Argentina	 Argentina	1.85:1
tt4560436	50000000	36108758	66308758	13710825		United States	 Colombia	2.39:1
tt4560008			353808			United Kingdom	 UK	2.39:1
tt4559046		1326999	17014507	683620		India	 UK	
tt4559006		4264983	31668920	2190042		India	 Austria	
tt4558376		8287061	8899195	4622018		United States	 Austria	2.35:1
tt4558362			5569502			Turkey	 Turkey	
tt4558200	3600000	3868	3868	2468		United States	 USA	2.39:1
tt4557956						United States	 Canada	2.35:1
tt4555426	30000000	56468410	150847274	175006		United Kingdom	 UK	1.85:1
tt4555364						United States	 Croatia	
tt4552524		11287	107024	11287		Israel	 Israel	2.35:1
tt4550098	22500000	10663357	30311857	492648		United States	 USA	2.35:1
tt4547194	15100000		342558			United States	 Belgium	2.39:1
tt4547056	4000000		4086096			United Kingdom	 UK	2.00:1
tt4540710	13000000	3500605	9101546	59797		United Kingdom	 Canada	2.35:1
tt4538916	5400000	1418682	15775555	60132		United Kingdom	 UK	2.35:1
tt4537896	29000000	24011188	25957482	8860431		United States	 USA	2.39:1
tt4536768			135532			Australia	 Australia	2.66:1
tt4535650	1250000000	4871263	31994323	1920402		India	Iceland	2.35:1
tt4532826	100000000	30824628	86493046	9195670		United States	 Croatia	2.39:1
tt4532368						United States	 Canada	
tt4532038		21277892	43387638	3623880		United States	 USA	1.85:1
tt4530884			144661			United States	 USA	2.35:1
tt4530422	38000000	21704844	41657844	10202108		United States	 UK	2.39:1
tt4524056						Spain	Spain	
tt4522400						United States	 USA	
tt4520988	150000000	477373578	1453683476	130263358		United States	 USA	2.39:1
tt4520364	8000000	3915251	8809407	2012709		United States	 UK	2.35:1
tt4516162	4400000		3146203			Italy	 Italy	1.66:1
tt4513678	75000000	129360575	204334455	44008406		United States	 Canada	2.39:1
tt3762198						United Kingdom		
tt4513674	30000000	11103205	43763247	359289		United States	 USA	2.00:1
tt4511200		161101	416389	9628		Germany	 Germany	1.85:1
tt4508902						Japan		
tt4504044	6000000	14856291	21127789	5853061		United States	 Canada	2.35:1
tt4503598			6147			United States	 USA	2.35:1
tt4501454	3200000	4267218	5425148	57022		United States	 USA	2.39:1
tt4501244	38000000	60323786	118102725	11002986		United States	 USA	1.85:1
tt4500922	62000000	58032443	288175335	24167011		United States	 South Africa	2.39:1
tt4494718		461972	1677835	25472		United Kingdom	 UK	2.35:1
tt4489416			8852989			Japan		1.78:1
tt4486986	30000000	217644	678150	144076		United States	 Thailand	2.39:1
tt4481514	40000000	25584504	34184504	8724795		United States	 USA	2.35:1
tt4481414	7000000	24801212	43069254	446380		United States	 USA	2.39:1
tt4481322						United States	 USA	
tt4481066		181507	181507	13042		Canada	 Canada	2.35:1
tt4479380		146329	198432	78721		United Kingdom	 Spain	2.39:1
tt4477976						United States	 USA	
tt4477536	55000000	100407760	371985018	38560195		United States	 USA	2.39:1
tt4477292	7000					United Kingdom		2.35:1
tt4474344						United States	 USA	
tt4474310						United States	 USA	
tt4468740	40000000	40907738	227994792	11001961		United Kingdom	 Ireland	2.35:1
tt4468634		1087585	1531261	60898		United States	 USA	1.85:1
tt4466936			3877000			France	 France	2.35:1
tt4466490	1400000		247196			Romania	 Romania	1.85:1
tt4465572		236637	245416	110552		United Kingdom	 USA	2.35:1
tt4465564	55000000	114581250	381545846	46607250		United States	 Canada	2.39:1
tt4465472						United States	 USA	
tt4465368						United States	 USA	
tt4463894	35000000	21360215	21360215	8901419		United States	 USA	2.39:1
tt4463816			843970			Ireland	 Hungary	2.35:1
tt4460878						Australia	 Australia	
tt4460792			103162			Ireland	 Ireland	2.39:1
tt4458206			1186730			Turkey		
tt4457344		34117	34117	17135		United States		2.00:1
tt4456982	1500000					Canada	 Canada	
tt4452630						United States	 USA	
tt4451458		153440	559029	28591		Chile	 Chile	1.85:1
tt4450706			8674655			Turkey	 Turkey	
tt4444956			1567			United Kingdom	 UK	1.85:1
tt4443658		20369	176288	12569		Australia	 Australia	2.39:1
tt4442758	350000000					India	 India	
tt4441280			62886			Spain		
tt4439620			106365			United States	 Morocco	2.35:1
tt4439120			995024			Japan		
tt4438848	35000000	55455765	108007109	21760405		United States	 USA	2.35:1
tt4437216		23020	23020	23020		United States	 USA	1.85:1
tt4435072			4879486			India		2.35:1
tt4434004	5900000		359891			India	 India	
tt4432480	15000000					India	 India	2.35:1
tt4430212	9400000					India	 India	2.35:1
tt4430136		222856	12983721	107536		India		
tt4429194	5000000	5617731	13203541	98850		Japan	 France	1.85:1
tt4429128			586973			India		2.35:1
tt4428814		112391	6518931	10011		France	 France	2.35:1
tt4428788	8000000	506677	8754356	19924		France	 Czech Republic	2.35:1
tt4428728			3246104			France	 France	2.35:1
tt4428122						United States	 Canada	
tt4428038						United States	 USA	
tt4425200	40000000	92029184	171547802	30436123		United States	 Canada	2.39:1
tt4425064		494506	494506	140064		United States	 USA	
tt4422836						United States	 USA	
tt4422756						United States	 USA	
tt4421578						United States	 USA	
tt4420704		2835047	5037923	40103		Turkey	 Turkey	
tt4419364			55621			United States	 Ireland	1.85:1
tt4419214						United States	 USA	
tt4411596		2716368	9200168	969941		United Kingdom	 UK	2.35:1
tt4411584	21000000		3215636			United States	 USA	
tt4411504		201227	20381995	12519		Argentina	 Argentina	2.35:1
tt4406178						United States	 USA	
tt4404474	1000000		3020134			Germany	Germany	2.35:1
tt4400994	8000000	7856	7856	5559		United States	 USA	2.35:1
tt4400058			24563629			France	 Brazil	1.85:1
tt4400038	19297979		15291827			France	 France	
tt4399952		7362	916727	5053		Ireland	 Ireland	
tt4396862						United States	 USA	
tt4396630						United States	 USA	
tt4392454						United States	 USA	2.39:1
tt4387040	4400000		9323484			India	 India	2.35:1
tt4385888	7000000	5664764	7214806	111200		United States	 USA	2.00:1
tt4384086						United States	 USA	
tt4383594	30000000	19700032	57814445	6249915		France	 Canada	1.85:1
tt4382872	12000000	16775	710636	10948		United States	 USA	2.35:1
tt4382824			372194			United States	 Morocco	2.35:1
tt4382552						United States	 USA	
tt4381236		45878	67427	22500		United States	 USA	1.85:1
tt4378456						United States	 Canada	
tt4378376						Germany	 Germany	1.78:1
tt4375438		52761	541515	6514		Chile	 Chile	2.35:1
tt4374460	1250000	108110	350110	15892		Romania	 Romania	2.35:1
tt4374208						United Kingdom		1.78:1
tt4372390		1788	1788	145		United Kingdom	South Africa	
tt4370784	6400000	1065665	7400301	30896		France	 Poland	1.85:1
tt4370596						United States	 USA	
tt4364202						United States	 USA	
tt4364194	6200000	20457151	133031473	204793		United States	 USA	2.39:1
tt4361050	9000000	35144505	81705746	14065500		United States	 USA	1.85:1
tt4360094	2200000					Honduras	 Honduras	2.35:1
tt4359416		321642	3906227	22531		Iran	 Iran	
tt4357394	10000000					United States	 Serbia	2.35:1
tt4356480			9979800			Spain	 Canada	
tt4354880						United States	 USA	
tt4354756		8101	8101			United States	 USA	2.39:1
tt4353996		113231	10017316	7850		Norway	Denmark	2.35:1
tt4353270	2500000	931000	2934433			United States	 USA	1.78:1
tt4353250		4515719	4637830	235272		United States	 USA	1.66:1
tt4351548		59329	59329	31005		United States	 USA	
tt4348012						United States	 Serbia	2.35:1
tt4343334						Turkey	 Turkey	
tt4341582	15000000	8874389	10367161	304933		United States	 Uganda	2.39:1
tt4339192						South Korea		
tt4337944						United States	 Canada	
tt4334266	6000000	180851	201890	89111		United States	 USA	2.35:1
tt4333674	45000000					India		2.35:1
tt4332232						United States	 Canada	2.39:1
tt4331970	5500000	52713	2050766	8838		France	 France	1.78:1
tt4330758								
tt4328094						United States	 USA	2.39:1
tt4326894						France		
tt4326444	1350000	1490948	22521904	64044		Spain	 Spain	1.85:1
tt4323594						Mexico	 Mexico	2.35:1
tt4320258						Turkey	 Turkey	
tt4309356			78862			Turkey		
tt4305148		10626	10626	1718		United States	 USA	2.39:1
tt4304864						United States	 USA	
tt4303340	1254470		21148			Ireland	 USA	1.66:1
tt4302956	150000000		6355432			India		
tt4302938	60000000	48023088	76249438	12608372		United States		2.35:1
tt4300480			2412312			Italy	 Italy	2.39:1
tt4299300			5276805			Germany	 Germany	2.35:1
tt4298958	234000000	124800	4728350	4630		Japan	 Japan	2.35:1
tt4295140						United States		2.00:1
tt4294052		305934	15187789	12861		Japan		2.35:1
tt4291600	500000	1129408	5343632	64537		United Kingdom	 UK	2.39:1
tt4291590		24770	55985	6927		France	 Spain	2.35:1
tt4288636		101368	101368	12007		United States	 USA	2.35:1
tt4288182						United States	 Georgia	1.78:1
tt4287320	18000000	20497844	40656399	9034148		United Arab Emirates	 USA	2.35:1
tt4285496	1400000	1329249	3217176	50955		Colombia	 Colombia	2.35:1
tt4284216						South Korea		
tt4284010						United States		1.78:1
tt4281724	35000		76376			United States		1.90:1
tt4280606						United States	 USA	
tt4277922						France	 France	1.78:1
tt4276820	25000000	12786053	24121245	3404102		United States	 USA	2.35:1
tt4276624						United States	 UK	
tt4276618						United Kingdom		
tt4273886		108083	14301869	50536		South Korea	 South Korea	2.35:1
tt4273292		31900	133324	13565		United Kingdom	 Jordan	2.35:1
tt4272866		490643	49768644	274247		Japan		1.85:1
tt4271820			81340			India	 India	2.35:1
tt4270516	600000	6980524	7205073	115540		United States	 USA	
tt4270492						United States	 USA	1.78:1
tt4270458						United States	 Canada	
tt4269716						Romania	 Romania	
tt4267026						United States	 USA	1.85:1
tt4266638		144822	144822	9880		United States	 USA	1.85:1
tt4266076	2990000		95208			France	 France	1.85:1
tt4265508			62933			United States		
tt4264426						Canada	 Canada	2.35:1
tt4263482	4000000	25138705	40423945	8800230		United States	 Canada	1.66:1
tt4262980		1918403	78053145	458342		Japan	 Japan	2.39:1
tt4258698	1500000	6304223	6628603	2868403		United States	 USA	2.39:1
tt4258292	500000000		841040			India		2.35:1
tt4257926	13000000	61705123	74072344	14812393		United States	 USA	1.85:1
tt4257858			230194			United States	 USA	1.78:1
tt4255304		151042	368372	50026		Canada	 Canada	2.35:1
tt4254242						United States	 Canada	
tt4244998	51000000	35857181	99630675	10352512		United States	Iceland	2.39:1
tt4244994	100000000	10853945	30552111	4759151		United Kingdom	 Ireland	2.39:1
tt4244162	1600000	10104	10104	5778		United States	 USA	2.35:1
tt4236770						United States	 USA	2.00:1
tt4230700		191761	217473	14149		United States	 USA	2.35:1
tt4229954						United States	 USA	
tt4229236			687649			United States		1.85:1
tt4226388			3245470			Germany	 Germany	2.35:1
tt4225622						United States	 USA	2.35:1
tt4218696		1803064	4477141	897955		United States	 USA	2.35:1
tt4218572	42000000	42402632	75984700	12361307		United Kingdom	 USA	2.39:1
tt3230780						United States	 Canada	
tt4217392	65000000	362657	257753889	111979		China	 Iceland	2.39:1
tt4210080			8382			Canada	 Canada	1.85:1
tt4209788	30000000	28780744	59284015	2349967		United States	 Canada	2.39:1
tt4209256						United States	 Canada	
tt4206804						United Kingdom	 UK	
tt4202274						United States	 Japan	
tt4201628						South Korea	 South Korea	
tt4196848	8000000	685780	685780	338551		United States	 USA	1.85:1
tt4196776	120000000	162434410	415484914	59215365		United States	 Spain	2.39:1
tt4196450	8500000	15861566	16779212	7004254		United States	 USA	2.39:1
tt4195278			6740968			Turkey	 Turkey	
tt4193400		288483	3083973	33781		Germany	 Germany	2.35:1
tt4193394		3401155	3924527	93125		United States	 USA	2.00:1
tt4192998						Norway	 Norway	
tt4192812						United Kingdom	 UK	
tt4192782						Australia	 Australia	
tt4192740			328039			Turkey	 Turkey	
tt4191580	900000	9097072	9097072	4055940		United States	 USA	2.35:1
tt4191054		12429583	13603453	5504441		United States		2.35:1
tt4106376	66190000		2602149			France	 Croatia	2.35:1
tt4105970						United States	USA	2.35:1
tt4104054			12738785			United Kingdom	 UK	2.35:1
tt4104022		67046	177338	31262		United States	 USA	1.85:1
tt4103724	3500000	16376066	16376066	4245630		United States	 USA	2.39:1
tt4094724	10000000	79213375	118587880	31515110		United States	 USA	2.39:1
tt4094300						United States	 USA	
tt4093826						United States	 USA	1.78:1
tt4088268	39500000		9651271			Denmark	 Denmark	2.35:1
tt4085084		51879	460997	11699		France	 France	1.85:1
tt4084744	5000000		9104504			Ukraine	 Ukraine	1.85:1
tt4083572			47740			United States	 USA	
tt4082744						United Kingdom	 UK	
tt4082068		261819	5562575	20249		France	 India	2.35:1
tt4081630						United States	 USA	
tt4080956		14453	958883	14453		United Kingdom	 Philippines	2.35:1
tt4080768	4800000	35322	3778938	15413		France	 France	2.35:1
tt4080728	4000000	3479315	30726624	54608		Sweden	 Sweden	2.35:1
tt4076760						Canada	 Canada	
tt4074928	7000000		125680			Belgium	 Spain	2.39:1
tt4074084						United States	 Morocco	
tt4073790	34000000	12695691	41142379	5842609		United States	 USA	2.39:1
tt4072326	20000000		50721			United Kingdom	Azerbaijan	2.35:1
tt4068576		400209	988687	35882		Australia	 Australia	1.37:1
tt4065552	7000000		15717199			Finland	 Finland	2.35:1
tt4063800						France	Morocco	1.78:1
tt4062536	5000000	3220371	3767402	87984		United States	 USA	2.35:1
tt4061620		144118	253583	57380		United Kingdom	Malta	1.85:1
tt4061080						United States	 USA	
tt4061010	8000000	27079	426491	16458		United States	 Canada	2.35:1
tt4057376	18000000		10495305			Russia	Bulgaria	2.35:1
tt4057372						Iran		
tt4056738	2300000	12985600	14410698	3591282		United States	 USA	
tt4054654			184404			United States	 USA	2.35:1
tt4052886						United States	 Canada	
tt4052882	17000000	55124043	119100758	16800868		United States	 Australia	2.35:1
tt4052050			544674			Canada	Canada	2.35:1
tt4051832						United Kingdom		
tt4048272	3000000	1479387	11784207	15972		Germany	 Romania	1.85:1
tt4047038						United States	 Canada	
tt4046784	61000000	81697192	312296056	30316510		United States	 USA	2.39:1
tt4044364		2800870	3780692	126321		United Kingdom	 China	1.85:1
tt4042818	35000000	152713	3326364	33340		Canada	 Canada	2.35:1
tt4034452		1430	87768	1430		Canada	Afghanistan	1.85:1
tt4034354	3000000	4210454	4935501	105453		United States	 USA	2.39:1
tt4034228	9000000	47695371	78988148	256498		United States	 USA	1.85:1
tt4030600	7400000	22395806	29874280	13501349		United States	 USA	1.85:1
tt4028464		25705	232071	12330		Norway		2.39:1
tt4025514	7000000		5217330			Italy	 Italy	2.35:1
tt4020624			1046138			India	 India	2.35:1
tt4019560	6000000		269915			United States	 USA	2.35:1
tt4016934	10000000000	2006788	37854655	92129		South Korea	 Japan	2.35:1
tt4016454						United States	 Canada	
tt4015500						United States	 USA	1.85:1
tt4009460	500000	2783970	2783970	992087		United States	 USA	1.85:1
tt4009278						United States	 USA	2.35:1
tt4007558		521794	14120808	384685		India	 Poland	
tt4007248						United States	 USA	1.78:1
tt4006302			15575			Canada	 Canada	2.35:1
tt4005402	14000000	15709	3621046			Germany	Luxembourg	2.35:1
tt4003966						France	 France	
tt4003440	8700000	258106	3081913	34273		Denmark	 Denmark	2.39:1
tt4003070			188228			Egypt		
tt3993894	200000	91218	95183	11360		United States	 USA	1.78:1
tt3991412			584723			Canada	 Canada	2.39:1
tt3986820		272020	956425	9083		United States	 USA	2.35:1
tt3986586						United States	 USA	1.78:1
tt3978720	630000					United States	 USA	
tt3865236						United States	 Ireland	1.78:1
tt3976144	2700000	12544	74700	6624		United States	 Canada	2.35:1
tt3973820						United States	 USA	
tt3973768						United States	 USA	
tt3973410			246551			India		
tt3970854			12809592			Mexico	 Mexico	2.35:1
tt3967878	19000000000		6186447			South Korea		2.39:1
tt3967856	50000000		2049823			South Korea	South Korea	2.39:1
tt3966404	1300000	845464	5274664	20321		France	 Turkey	2.35:1
tt3963816	15000000		1616004			Canada	 USA	2.35:1
tt3960412	20000000	9639125	9680029	4698715		United States		2.35:1
tt3954660		6643	157267	1629		Greece	 Greece	2.66:1
tt3952222						Canada	 Canada	
tt3949660	135000000	82051601	245623848	35316382		United States	 USA	2.35:1
tt3923662	5000000		30194			United Kingdom	 Spain	2.35:1
tt3922818	30000000	7885294	16080475	3775596		United States	 USA	2.35:1
tt3922816		26376	1505434			Australia	 Australia	2.35:1
tt3922798						Ireland	South Africa	2.35:1
tt3922704						United Kingdom	 UK	
tt3921314	120000000000		1440044			Iran	 Iran	2.00:1
tt3921180						United States	 USA	
tt3920820	10000000	4376819	4376819	2156272		United States	 USA	2.39:1
tt3920596						United States	 USA	1.78:1
tt3917210		255388	342664	21883		United States		1.85:1
tt3909336	1700000	60298	5011560	16353		Greece	Greece	2.35:1
tt3909224						Japan		
tt3908142		228894	252262	17980		United States	 USA	1.85:1
tt3907584						United States	 USA	2.39:1
tt3906732						Canada	 Canada	
tt3906082		108900	2096600	12570		United Kingdom	 Luxembourg	2.35:1
tt3905764	500000					United States	 USA	2.35:1
tt3903852	1000000	1991	176777	1650		United States	 Armenia	
tt3901826		313215	2790214	17395		Ireland		2.35:1
tt3899516						United States	 USA	2.35:1
tt3896738			234419			Australia	 Australia	2.35:1
tt3896198	200000000	389813101	863756051	146510104		United States	 USA	2.39:1
tt3895150						Japan		
tt3892434		3500	1226399	3500		Australia	Australia	2.35:1
tt3892172		6046104	7682928	219140		United States	 USA	1.85:1
tt3890160	34000000	107825862	226945087	20553320		United Kingdom	 USA	2.39:1
tt3885714						India		
tt3882082	10000000	35819556	73929392	10778392		United States	 Canada	2.35:1
tt3881784	30000000	4211129	8503658	1611040		United States	 USA	2.35:1
tt3881680						United States	 USA	
tt3877200						United Kingdom	 Belgium	1.78:1
tt3876910	8000000		164231			United States	 USA	2.35:1
tt3874544	125000000	175003033	527965936	50198902		United States	 USA	2.39:1
tt3868848							 USA	
tt2187153			2075056			India		2.35:1
tt2187115	850000	97170	994126	12955		Romania	 Romania	2.35:1
tt2186848	1000000					Georgia	Georgia	2.35:1
tt2186812			12604999			France	 France	2.35:1
tt21848358						India	 India	
tt2184339	3000000	64473115	89328627	34058360		United States	 USA	2.39:1
tt2184065						Turkey	 Turkey	
tt21837726						United States		
tt2183641						United Kingdom	 Ireland	
tt2183404						United States	 USA	
tt2183034	13000000	38934842	45681062	8364658		United States	 USA	1.85:1
tt2182972	6000000	32251	408918	20200		United States		
tt2182256			415863			United States	 USA	
tt2182229						United States		
tt2182121						Netherlands		2.35:1
tt2182001	10000000		16096860			Russia	Russia	
tt2181931		1862086	10299150	745414		India	 India	
tt2181831	1000000	12153	377803	12153		India	 India	1.85:1
tt2180994						United States	 USA	2.39:1
tt2180477	600000000		15007076			India	 India	2.35:1
tt2180411	50000000	128002372	212902372	31051923		United States	 UK	2.39:1
tt2180339	48917499					United States	 USA	1.85:1
tt2180271						Sweden		
tt2179136	58800000	350159020	547459020	633456		United States	 USA	2.39:1
tt2179121		8111	31303580			France	 France	2.35:1
tt2179116		1315590	1501595	58962		United States	 USA	2.35:1
tt2178508	300000000	771789	1618361	341552		India	 India	2.35:1
tt2178470		3827466	30991781	1568677		India	 India	
tt2177843						United States		
tt2177771	70000000	78031620	156706638	22003433		Germany	 UK	2.35:1
tt2177511		76908	1567339			Italy	 Italy	1.85:1
tt2177489						United States	 USA	
tt2177461						United Kingdom	 Italy	2.00:1
tt2177268						United States	 Canada	
tt2176609						United States	 USA	1.78:1
tt2176165						Japan		
tt2176013	7217600	3047539	6797958	1283585		India	Kashmir	2.35:1
tt2174367						United States		
tt2172985		64065	77450	40003		Canada	 Romania	2.39:1
tt2172935	18000000	3419967	7975812	1576561		United States	 Canada	2.35:1
tt2172934	28000000	30697999	53260230	12242218		United States	 Serbia	2.35:1
tt2172584	15000000	350741	4510934	143422		Canada	 Canada	1.85:1
tt2172103						United States	 USA	
tt2172071		670086	10113993	326508		India	 Thailand	2.35:1
tt3864056	45000000	5332621	9932621	2679027		United States	 USA	1.85:1
tt3864024	2480421	1186426	1406538	108586		United States	 USA	2.39:1
tt3863552		8178001	121126188	2425000		India		
tt3862750	12000000	57027435	60273173	25888154		United States	 USA	2.35:1
tt3861390	170000000	114766307	353284621	45990748		United Kingdom	 UK	1.85:1
tt3860916			56385			Australia	 Australia	2.35:1
tt3859980		1264339	1630231	747791		India	Africa	2.35:1
tt3859310		84809	385733	12674		United Kingdom	 UK	1.85:1
tt3859304	3500000	615816	615816	386328		United States	 USA	1.85:1
tt3859272		61899	122211	12125		United States	 USA	2.39:1
tt3859076	9600000	2541854	5383097	66232		Australia	 Australia	2.35:1
tt3858372	17000000		8574386			France		2.35:1
tt3850590	15000000	42725475	61548707	16293325		United States	 New Zealand	2.35:1
tt3850214	7000000	17506470	17986781	6100010		United States	 USA	2.35:1
tt3848892			11533057			India	Abu Dhabi	2.35:1
tt3846674						United States	 Canada	2.39:1
tt3846642						United States	 Canada	1.78:1
tt3845670			2029087			South Korea	South Korea	1.85:1
tt3844362		1110522	1110522	53022		United States	 USA	1.85:1
tt3843168						United States	 USA	
tt3841424	35500000	435266	3169553			Denmark	 Denmark	2.35:1
tt3839880						United States	 USA	2.35:1
tt3839822						United States	 USA	
tt3838992	5000000		36585			United States	 USA	2.35:1
tt3837246						Japan		
tt3836958		324597	331821	241720		India	 India	2.35:1
tt3836512	500000		21214			United States	 USA	1.78:1
tt3835080	1500000	779820	850419			United Kingdom	 USA	2.39:1
tt3833480	18000000	186635	2327336	31042		United States	Bulgaria	1.85:1
tt3832914	3000000	67790117	73267874	11351389		United States	 USA	2.35:1
tt3832096			114835			United States	 USA	2.35:1
tt3830558						France	 France	
tt3830162		122902	1114663	9095		Denmark	 Turkey	1.85:1
tt3829920	38000000	18343983	26351322	6002665		United States	 USA	2.39:1
tt3829378						United States		2.39:1
tt3829266	88000000	51024708	160542134	24632284		Canada	 Canada	2.39:1
tt3825638		794452	4574756	22101		Germany	 Germany	2.35:1
tt3824648						United States	 USA	
tt3824458	100000	702354	840099	60683		United States	 USA	2.35:1
tt3824412		104507	104507	17782		United States	 USA	1.85:1
tt3822396			197197			India		2.35:1
tt3819668	5000000	8008363	61768190	1817937		Japan		1.78:1
tt3816458						United States	 Canada	2.35:1
tt3813310	800000	134552	143658	26146		United States	 USA	2.39:1
tt3812366		2300121	99085291	33880		South Korea	Thailand	2.35:1
tt3811906	40000000	13391791	34891791	5434620		United States	 USA	2.39:1
tt3810760		261865	261865			United States		
tt3808342	1500000	1777043	6659121	37930		Hungary	 Hungary	1.37:1
tt3803860	1800000000		1387272			India		2.35:1
tt3802576	10205000	613775	19695610	357404		India	 India	
tt3801314			674359			India	 India	2.35:1
tt3799694	50000000	36261763	62788218	11203270		United States	 USA	2.39:1
tt3799372						United States	 USA	2.35:1
tt3799232						United Kingdom	 South Africa	2.00:1
